name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map00460	Cyanoamino acid metabolism	KEGG	81	0.00374846196709409	1	0.432285218473864	2.59149203185752e-07
map00061	Fatty acid biosynthesis	KEGG	97	0.00743968121256189	1	0.446009825368119	2.59149203185752e-07
map02020	Two-component system	KEGG	552	0.00412448887032184	1	0.475769491098967	2.59149203185752e-07
map00510	N-Glycan biosynthesis	KEGG	53	0.00351669607086234	1	0.480932203389831	2.59149203185752e-07
map00630	Glyoxylate and dicarboxylate metabolism	KEGG	163	0.00669073289795568	1	0.498908260410068	2.59149203185752e-07
map00650	Butanoate metabolism	KEGG	160	0.00764341230415477	1	0.498908260410068	2.59149203185752e-07
map00552	Teichoic acid biosynthesis	KEGG	53	0.00318662411902334	1	0.50515761743123	2.59149203185752e-07
map04214	Apoptosis - fly	KEGG	57	0.00719964743020859	1	0.508474576271186	2.59149203185752e-07
map00140	Steroid hormone biosynthesis	KEGG	146	0.00236128100727182	1	0.525423728813559	2.59149203185752e-07
map00270	Cysteine and methionine metabolism	KEGG	189	0.00492964281346248	1	0.529692388675913	2.59149203185752e-07
map04122	Sulfur relay system	KEGG	40	0.00148333536319639	1	0.542221053332752	2.59149203185752e-07
map00561	Glycerolipid metabolism	KEGG	129	0.00521202192375921	1	0.575669308277146	2.59149203185752e-07
map01220	Degradation of aromatic compounds	KEGG	478	0.00660702827073773	1	0.594322387594736	2.59149203185752e-07
map00280	Valine, leucine and isoleucine degradation	KEGG	111	0.00282340117419492	1	0.631074556517465	2.59149203185752e-07
map05111	Biofilm formation - Vibrio cholerae	KEGG	114	0.00155462058843192	1	0.635359681335748	2.59149203185752e-07
map00750	Vitamin B6 metabolism	KEGG	53	0.00118485972225199	1	0.654714787937072	2.59149203185752e-07
map04016	MAPK signaling pathway - plant	KEGG	54	0.00168842510420909	1	0.663135593220339	2.59149203185752e-07
map00500	Starch and sucrose metabolism	KEGG	143	0.00199492914349886	1	0.672720422888728	2.59149203185752e-07
map00260	Glycine, serine and threonine metabolism	KEGG	157	0.00207660015469929	1	0.693019635819168	2.59149203185752e-07
map00920	Sulfur metabolism	KEGG	142	0.00179606847019524	1	0.703705373241976	2.59149203185752e-07
map04070	Phosphatidylinositol signaling system	KEGG	84	0.00865223497554339	1	0.705508474576271	2.59149203185752e-07
map00053	Ascorbate and aldarate metabolism	KEGG	119	0.00195838287851447	1	0.707627118644068	2.59149203185752e-07
map04068	FoxO signaling pathway	KEGG	107	0.00653875335223875	1	0.715904629086851	2.59149203185752e-07
map00040	Pentose and glucuronate interconversions	KEGG	147	0.00407400236168527	1	0.724311839750625	2.59149203185752e-07
map00564	Glycerophospholipid metabolism	KEGG	171	0.00345652519968043	1	0.729315597752674	2.59149203185752e-07
map04080	Neuroactive ligand-receptor interaction	KEGG	380	0.00341663034484771	1	0.750357404544734	2.59149203185752e-07
map00402	Benzoxazinoid biosynthesis	KEGG	17	0.00118485972225199	1	0.758474576271186	2.59149203185752e-07
map00052	Galactose metabolism	KEGG	124	0.00712614878740266	1	0.768953365332626	2.59149203185752e-07
map04216	Ferroptosis	KEGG	62	0.00322099382413977	1	0.771186440677966	2.59149203185752e-07
map00760	Nicotinate and nicotinamide metabolism	KEGG	149	0.00251856602008698	1	0.771745540984304	2.59149203185752e-07
map00330	Arginine and proline metabolism	KEGG	176	0.00241790011865171	1	0.788111506839572	2.59149203185752e-07
map00071	Fatty acid degradation	KEGG	109	0.00488780264056201	1	0.798728813559322	2.59149203185752e-07
map00520	Amino sugar and nucleotide sugar metabolism	KEGG	274	0.00266660743361479	1	0.801487220319226	2.59149203185752e-07
map00430	Taurine and hypotaurine metabolism	KEGG	53	0.00291270284433125	1	0.824152542372881	2.59149203185752e-07
map00600	Sphingolipid metabolism	KEGG	77	0.0062965364508617	1	0.825494944117626	2.59149203185752e-07
map04150	mTOR signaling pathway	KEGG	121	0.00580283509342869	1	0.828079455899817	2.59149203185752e-07
map01065	Biosynthesis of alkaloids derived from histidine and purine	KEGG	35	0.00277011523898223	1	0.833648206124726	2.59149203185752e-07
map00440	Phosphonate and phosphinate metabolism	KEGG	100	0.00154308448144013	1	0.847457627118644	2.59149203185752e-07
map00261	Monobactam biosynthesis	KEGG	67	0.00346866521389599	1	0.851913549753252	2.59149203185752e-07
map00480	Glutathione metabolism	KEGG	95	0.00118485972225199	1	0.867404404933012	2.59149203185752e-07
map00643	Styrene degradation	KEGG	49	0.00203806325179196	1	0.882678397927237	2.59149203185752e-07
map00983	Drug metabolism - other enzymes	KEGG	84	0.00215769263106725	1	0.891949152542373	2.59149203185752e-07
map04152	AMPK signaling pathway	KEGG	107	0.0067620018694459	1	0.895580621599087	2.59149203185752e-07
map00999	Biosynthesis of various plant secondary metabolites	KEGG	186	0.00209615339150952	1	0.900788081615028	2.59149203185752e-07
map00470	D-Amino acid metabolism	KEGG	120	0.00820594881336227	1	0.902703481201727	2.59149203185752e-07
map00910	Nitrogen metabolism	KEGG	87	0.00141737590058262	1	0.915254237288136	2.59149203185752e-07
map00531	Glycosaminoglycan degradation	KEGG	19	0.00154385258771298	1	0.921610169491525	2.59149203185752e-07
map00350	Tyrosine metabolism	KEGG	162	0.00268569945874685	1	0.92565279587669	2.59149203185752e-07
map00524	Neomycin, kanamycin and gentamicin biosynthesis	KEGG	139	0.00118485972225199	1	0.929189607398611	2.59149203185752e-07
map00640	Propanoate metabolism	KEGG	136	0.00278900067505188	1	0.932500269890964	2.59149203185752e-07
map02060	Phosphotransferase system (PTS)	KEGG	129	0.00118485972225199	1	0.941803485986771	2.59149203185752e-07
map01063	Biosynthesis of alkaloids derived from shikimate pathway	KEGG	143	0.00332064933980339	1	0.943763394056886	2.59149203185752e-07
map00860	Porphyrin metabolism	KEGG	287	0.00118485972225199	1	0.947033898305085	2.59149203185752e-07
map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	KEGG	67	0.00317649510960341	1	0.949957628722587	2.59149203185752e-07
map02010	ABC transporters	KEGG	653	0.00226742756843532	1	0.953971306290169	2.59149203185752e-07
map01055	Biosynthesis of vancomycin group antibiotics	KEGG	48	0.00168842510420909	1	0.962188275936522	2.59149203185752e-07
map00310	Lysine degradation	KEGG	148	0.0016870286004093	1	0.962268094753549	2.59149203185752e-07
map00901	Indole alkaloid biosynthesis	KEGG	112	0.00118485972225199	1	0.963983050847458	2.59149203185752e-07
map00333	Prodigiosin biosynthesis	KEGG	38	0.00145322185636671	1	0.968220338983051	2.59149203185752e-07
map00340	Histidine metabolism	KEGG	94	0.00124460865184982	1	0.970527906725683	2.59149203185752e-07
map00998	Biosynthesis of various antibiotics	KEGG	165	0.00121780817608169	1	0.974737976070434	2.59149203185752e-07
map00680	Methane metabolism	KEGG	283	0.00481044551125827	1	0.98093220338983	2.59149203185752e-07
map04024	cAMP signaling pathway	KEGG	193	0.00367654710012919	1	0.981050668295966	2.59149203185752e-07
map00360	Phenylalanine metabolism	KEGG	123	0.00158386963515203	1	0.993375153033919	2.59149203185752e-07
map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	KEGG	105	0.00118485972225199	1	0.99364406779661	2.59149203185752e-07
map00020	Citrate cycle (TCA cycle)	KEGG	86	0.00358270909063908	1	1	2.59149203185752e-07
map00062	Fatty acid elongation	KEGG	64	0.00151221718603061	1	1	2.59149203185752e-07
map00073	Cutin, suberine and wax biosynthesis	KEGG	41	0.00129676314046468	1	1	2.59149203185752e-07
map00100	Steroid biosynthesis	KEGG	91	0.0018436910969792	1	1	2.59149203185752e-07
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	KEGG	130	0.00147696737173099	1	1	2.59149203185752e-07
map00232	Caffeine metabolism	KEGG	38	0.00118485972225199	1	1	2.59149203185752e-07
map00253	Tetracycline biosynthesis	KEGG	38	0.00183194123806686	1	1	2.59149203185752e-07
map00254	Aflatoxin biosynthesis	KEGG	47	0.00132837585610977	1	1	2.59149203185752e-07
map00290	Valine, leucine and isoleucine biosynthesis	KEGG	42	0.0034411349568917	1	1	2.59149203185752e-07
map00331	Clavulanic acid biosynthesis	KEGG	15	0.00118485972225199	1	1	2.59149203185752e-07
map00332	Carbapenem biosynthesis	KEGG	51	0.00118485972225199	1	1	2.59149203185752e-07
map00361	Chlorocyclohexane and chlorobenzene degradation	KEGG	124	0.00217759375011446	1	1	2.59149203185752e-07
map00362	Benzoate degradation	KEGG	178	0.00613634706141919	1	1	2.59149203185752e-07
map00363	Bisphenol degradation	KEGG	27	0.00118485972225199	1	1	2.59149203185752e-07
map00364	Fluorobenzoate degradation	KEGG	50	0.00222294759261629	1	1	2.59149203185752e-07
map00380	Tryptophan metabolism	KEGG	163	0.001973766019466	1	1	2.59149203185752e-07
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	KEGG	106	0.00669292009034749	1	1	2.59149203185752e-07
map00401	Novobiocin biosynthesis	KEGG	62	0.00146454483174587	1	1	2.59149203185752e-07
map00405	Phenazine biosynthesis	KEGG	47	0.00135319443564908	1	1	2.59149203185752e-07
map00410	beta-Alanine metabolism	KEGG	77	0.00270889280079365	1	1	2.59149203185752e-07
map00511	Other glycan degradation	KEGG	22	0.00362670304391805	1	1	2.59149203185752e-07
map00512	Mucin type O-glycan biosynthesis	KEGG	16	0.0018426754423221	1	1	2.59149203185752e-07
map00513	Various types of N-glycan biosynthesis	KEGG	52	0.00246785689183322	1	1	2.59149203185752e-07
map00514	Other types of O-glycan biosynthesis	KEGG	31	0.00181443447283476	1	1	2.59149203185752e-07
map00515	Mannose type O-glycan biosynthesis	KEGG	25	0.00149644080233795	1	1	2.59149203185752e-07
map00522	Biosynthesis of 12-, 14- and 16-membered macrolides	KEGG	146	0.00168842510420909	1	1	2.59149203185752e-07
map00523	Polyketide sugar unit biosynthesis	KEGG	117	0.00372339575837047	1	1	2.59149203185752e-07
map00525	Acarbose and validamycin biosynthesis	KEGG	63	0.00147189198996754	1	1	2.59149203185752e-07
map00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	KEGG	23	0.00168842510420909	1	1	2.59149203185752e-07
map00533	Glycosaminoglycan biosynthesis - keratan sulfate	KEGG	14	0.00135271484957103	1	1	2.59149203185752e-07
map00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	KEGG	25	0.00118485972225199	1	1	2.59149203185752e-07
map00541	O-Antigen nucleotide sugar biosynthesis	KEGG	185	0.00868898140505968	1	1	2.59149203185752e-07
map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	KEGG	31	0.00140096698244605	1	1	2.59149203185752e-07
map00565	Ether lipid metabolism	KEGG	56	0.00189723753890191	1	1	2.59149203185752e-07
map00590	Arachidonic acid metabolism	KEGG	126	0.00160148509253406	1	1	2.59149203185752e-07
map00591	Linoleic acid metabolism	KEGG	53	0.00161108601341373	1	1	2.59149203185752e-07
map00592	alpha-Linolenic acid metabolism	KEGG	70	0.00141117023072735	1	1	2.59149203185752e-07
map00601	Glycosphingolipid biosynthesis - lacto and neolacto series	KEGG	27	0.00118485972225199	1	1	2.59149203185752e-07
map00603	Glycosphingolipid biosynthesis - globo and isoglobo series	KEGG	15	0.00263857073078583	1	1	2.59149203185752e-07
map00604	Glycosphingolipid biosynthesis - ganglio series	KEGG	14	0.00211172273800581	1	1	2.59149203185752e-07
map00621	Dioxin degradation	KEGG	97	0.00192879558384698	1	1	2.59149203185752e-07
map00622	Xylene degradation	KEGG	72	0.00142908893250119	1	1	2.59149203185752e-07
map00623	Toluene degradation	KEGG	93	0.00180139603137852	1	1	2.59149203185752e-07
map00624	Polycyclic aromatic hydrocarbon degradation	KEGG	150	0.00173953308183516	1	1	2.59149203185752e-07
map00625	Chloroalkane and chloroalkene degradation	KEGG	86	0.00205672867390897	1	1	2.59149203185752e-07
map00626	Naphthalene degradation	KEGG	89	0.00270513539651786	1	1	2.59149203185752e-07
map00627	Aminobenzoate degradation	KEGG	175	0.0034155188387876	1	1	2.59149203185752e-07
map00633	Nitrotoluene degradation	KEGG	49	0.00128557279864341	1	1	2.59149203185752e-07
map00642	Ethylbenzene degradation	KEGG	30	0.00118485972225199	1	1	2.59149203185752e-07
map00660	C5-Branched dibasic acid metabolism	KEGG	63	0.00356120684255227	1	1	2.59149203185752e-07
map00720	Carbon fixation pathways in prokaryotes	KEGG	160	0.00634577590970365	1	1	2.59149203185752e-07
map00785	Lipoic acid metabolism	KEGG	26	0.00118485972225199	1	1	2.59149203185752e-07
map00790	Folate biosynthesis	KEGG	142	0.00161776882317857	1	1	2.59149203185752e-07
map00791	Atrazine degradation	KEGG	39	0.00118485972225199	1	1	2.59149203185752e-07
map00830	Retinol metabolism	KEGG	75	0.00190470397165618	1	1	2.59149203185752e-07
map00902	Monoterpenoid biosynthesis	KEGG	103	0.00133747086351858	1	1	2.59149203185752e-07
map00903	Limonene degradation	KEGG	76	0.00125679763396015	1	1	2.59149203185752e-07
map00904	Diterpenoid biosynthesis	KEGG	192	0.00118485972225199	1	1	2.59149203185752e-07
map00906	Carotenoid biosynthesis	KEGG	179	0.00118485972225199	1	1	2.59149203185752e-07
map00909	Sesquiterpenoid and triterpenoid biosynthesis	KEGG	164	0.00143664241323054	1	1	2.59149203185752e-07
map00930	Caprolactam degradation	KEGG	48	0.00118485972225199	1	1	2.59149203185752e-07
map00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	KEGG	37	0.00175322167913349	1	1	2.59149203185752e-07
map00950	Isoquinoline alkaloid biosynthesis	KEGG	191	0.00176771176589829	1	1	2.59149203185752e-07
map00965	Betalain biosynthesis	KEGG	32	0.00118485972225199	1	1	2.59149203185752e-07
map00966	Glucosinolate biosynthesis	KEGG	98	0.00127806533983789	1	1	2.59149203185752e-07
map00980	Metabolism of xenobiotics by cytochrome P450	KEGG	155	0.00174033865430514	1	1	2.59149203185752e-07
map00981	Insect hormone biosynthesis	KEGG	43	0.00118485972225199	1	1	2.59149203185752e-07
map00982	Drug metabolism - cytochrome P450	KEGG	112	0.00166684222961238	1	1	2.59149203185752e-07
map00984	Steroid degradation	KEGG	33	0.00118485972225199	1	1	2.59149203185752e-07
map00996	Biosynthesis of various alkaloids	KEGG	90	0.0012205540998268	1	1	2.59149203185752e-07
map00997	Biosynthesis of various other secondary metabolites	KEGG	109	0.00127917526632952	1	1	2.59149203185752e-07
map01040	Biosynthesis of unsaturated fatty acids	KEGG	106	0.00118485972225199	1	1	2.59149203185752e-07
map01052	Type I polyketide structures	KEGG	152	0.00118485972225199	1	1	2.59149203185752e-07
map01053	Biosynthesis of siderophore group nonribosomal peptides	KEGG	61	0.00139409676658055	1	1	2.59149203185752e-07
map01056	Biosynthesis of type II polyketide backbone	KEGG	33	0.00168842510420909	1	1	2.59149203185752e-07
map01057	Biosynthesis of type II polyketide products	KEGG	208	0.00118485972225199	1	1	2.59149203185752e-07
map01059	Biosynthesis of enediyne antibiotics	KEGG	136	0.00118485972225199	1	1	2.59149203185752e-07
map01061	Biosynthesis of phenylpropanoids	KEGG	103	0.00373871656315105	1	1	2.59149203185752e-07
map01062	Biosynthesis of terpenoids and steroids	KEGG	98	0.00647627546958006	1	1	2.59149203185752e-07
map01066	Biosynthesis of alkaloids derived from terpenoid and polyketide	KEGG	48	0.00452004330050672	1	1	2.59149203185752e-07
map01210	2-Oxocarboxylic acid metabolism	KEGG	216	0.00326086241212569	1	1	2.59149203185752e-07
map01212	Fatty acid metabolism	KEGG	206	0.00832237126567994	1	1	2.59149203185752e-07
map02025	Biofilm formation - Pseudomonas aeruginosa	KEGG	98	0.00138628587503483	1	1	2.59149203185752e-07
map02030	Bacterial chemotaxis	KEGG	32	0.00138628587503483	1	1	2.59149203185752e-07
map02040	Flagellar assembly	KEGG	55	0.00118485972225199	1	1	2.59149203185752e-07
map03013	Nucleocytoplasmic transport	KEGG	98	0.00258451808337475	1	1	2.59149203185752e-07
map03015	mRNA surveillance pathway	KEGG	63	0.00174906255998546	1	1	2.59149203185752e-07
map03020	RNA polymerase	KEGG	67	0.00367672434824461	1	1	2.59149203185752e-07
map03022	Basal transcription factors	KEGG	36	0.00205015100656571	1	1	2.59149203185752e-07
map03030	DNA replication	KEGG	60	0.00655708892817303	1	1	2.59149203185752e-07
map03040	Spliceosome	KEGG	123	0.00118485972225199	1	1	2.59149203185752e-07
map03060	Protein export	KEGG	39	0.0021590378700415	1	1	2.59149203185752e-07
map03070	Bacterial secretion system	KEGG	75	0.00161747993568251	1	1	2.59149203185752e-07
map03230	Viral genome structure	KEGG	119	0.00484109580917434	1	1	2.59149203185752e-07
map03240	Viral replication	KEGG	130	0.00467835116243652	1	1	2.59149203185752e-07
map03250	Viral life cycle - HIV-1	KEGG	60	0.00244331404407451	1	1	2.59149203185752e-07
map03260	Virion - Human immunodeficiency virus	KEGG	20	0.00166623228861863	1	1	2.59149203185752e-07
map03263	Virion - Enterovirus	KEGG	13	0.00118485972225199	1	1	2.59149203185752e-07
map03264	Virion - Flavivirus	KEGG	14	0.00118485972225199	1	1	2.59149203185752e-07
map03265	Virion - Lyssavirus	KEGG	8	0.00118485972225199	1	1	2.59149203185752e-07
map03266	Virion - Herpesvirus	KEGG	32	0.00166416917400557	1	1	2.59149203185752e-07
map03267	Virion - Adenovirus	KEGG	19	0.00134068496968961	1	1	2.59149203185752e-07
map03268	Virion - Orthopoxvirus	KEGG	46	0.00118485972225199	1	1	2.59149203185752e-07
map03410	Base excision repair	KEGG	43	0.0035346116479942	1	1	2.59149203185752e-07
map03420	Nucleotide excision repair	KEGG	47	0.00305396923875429	1	1	2.59149203185752e-07
map03430	Mismatch repair	KEGG	44	0.00186558650290985	1	1	2.59149203185752e-07
map03440	Homologous recombination	KEGG	72	0.00201856042202027	1	1	2.59149203185752e-07
map03450	Non-homologous end-joining	KEGG	19	0.00123984402178366	1	1	2.59149203185752e-07
map03460	Fanconi anemia pathway	KEGG	54	0.00118485972225199	1	1	2.59149203185752e-07
map04010	MAPK signaling pathway	KEGG	240	0.00366232396245105	1	1	2.59149203185752e-07
map04012	ErbB signaling pathway	KEGG	73	0.00307385110666073	1	1	2.59149203185752e-07
map04014	Ras signaling pathway	KEGG	189	0.00242273838203307	1	1	2.59149203185752e-07
map04015	Rap1 signaling pathway	KEGG	167	0.00295572012301066	1	1	2.59149203185752e-07
map04020	Calcium signaling pathway	KEGG	196	0.00191635495012467	1	1	2.59149203185752e-07
map04022	cGMP-PKG signaling pathway	KEGG	131	0.00298136652557064	1	1	2.59149203185752e-07
map04060	Cytokine-cytokine receptor interaction	KEGG	273	0.00190477111760221	1	1	2.59149203185752e-07
map04061	Viral protein interaction with cytokine and cytokine receptor	KEGG	121	0.00149315288027992	1	1	2.59149203185752e-07
map04064	NF-kappa B signaling pathway	KEGG	100	0.00231033000975505	1	1	2.59149203185752e-07
map04071	Sphingolipid signaling pathway	KEGG	97	0.0082198372101496	1	1	2.59149203185752e-07
map04072	Phospholipase D signaling pathway	KEGG	119	0.00631940902373663	1	1	2.59149203185752e-07
map04075	Plant hormone signal transduction	KEGG	57	0.00118485972225199	1	1	2.59149203185752e-07
map04110	Cell cycle	KEGG	111	0.0024146573925211	1	1	2.59149203185752e-07
map04114	Oocyte meiosis	KEGG	84	0.0026332137311868	1	1	2.59149203185752e-07
map04120	Ubiquitin mediated proteolysis	KEGG	133	0.00215642056288256	1	1	2.59149203185752e-07
map04130	SNARE interactions in vesicular transport	KEGG	35	0.00159144940868189	1	1	2.59149203185752e-07
map04136	Autophagy - other	KEGG	26	0.00177970684865691	1	1	2.59149203185752e-07
map04137	Mitophagy - animal	KEGG	61	0.00239680261074568	1	1	2.59149203185752e-07
map04138	Autophagy - yeast	KEGG	85	0.0015999022627893	1	1	2.59149203185752e-07
map04139	Mitophagy - yeast	KEGG	34	0.00142090164422336	1	1	2.59149203185752e-07
map04140	Autophagy - animal	KEGG	116	0.00206150771027286	1	1	2.59149203185752e-07
map04141	Protein processing in endoplasmic reticulum	KEGG	145	0.00180312843370355	1	1	2.59149203185752e-07
map04142	Lysosome	KEGG	112	0.00280746530505385	1	1	2.59149203185752e-07
map04144	Endocytosis	KEGG	175	0.00176053623654131	1	1	2.59149203185752e-07
map04145	Phagosome	KEGG	96	0.00173431204034318	1	1	2.59149203185752e-07
map04151	PI3K-Akt signaling pathway	KEGG	267	0.00524617258828824	1	1	2.59149203185752e-07
map04210	Apoptosis	KEGG	114	0.00168911037411271	1	1	2.59149203185752e-07
map04215	Apoptosis - multiple species	KEGG	40	0.00133948971382941	1	1	2.59149203185752e-07
map04218	Cellular senescence	KEGG	122	0.00187593492519814	1	1	2.59149203185752e-07
map04310	Wnt signaling pathway	KEGG	123	0.00244215287889342	1	1	2.59149203185752e-07
map04330	Notch signaling pathway	KEGG	33	0.00118485972225199	1	1	2.59149203185752e-07
map04340	Hedgehog signaling pathway	KEGG	46	0.00157494480945144	1	1	2.59149203185752e-07
map04341	Hedgehog signaling pathway - fly	KEGG	26	0.00132996366866963	1	1	2.59149203185752e-07
map04350	TGF-beta signaling pathway	KEGG	83	0.00141918359806315	1	1	2.59149203185752e-07
map04370	VEGF signaling pathway	KEGG	45	0.00144630101659162	1	1	2.59149203185752e-07
map04371	Apelin signaling pathway	KEGG	114	0.00147715000703775	1	1	2.59149203185752e-07
map04390	Hippo signaling pathway	KEGG	115	0.00183181187859305	1	1	2.59149203185752e-07
map04392	Hippo signaling pathway - multiple species	KEGG	25	0.00118485972225199	1	1	2.59149203185752e-07
map04510	Focal adhesion	KEGG	151	0.00174627276477256	1	1	2.59149203185752e-07
map04512	ECM-receptor interaction	KEGG	65	0.00136718841084525	1	1	2.59149203185752e-07
map04514	Cell adhesion molecules	KEGG	109	0.00128326674360394	1	1	2.59149203185752e-07
map04520	Adherens junction	KEGG	63	0.00124790931306704	1	1	2.59149203185752e-07
map04530	Tight junction	KEGG	107	0.00124686863543854	1	1	2.59149203185752e-07
map04540	Gap junction	KEGG	71	0.00573482038296335	1	1	2.59149203185752e-07
map04630	JAK-STAT signaling pathway	KEGG	139	0.00124686863543854	1	1	2.59149203185752e-07
map04668	TNF signaling pathway	KEGG	92	0.00121136316340763	1	1	2.59149203185752e-07
map04810	Regulation of actin cytoskeleton	KEGG	177	0.00118485972225199	1	1	2.59149203185752e-07
