"-0.033491","0.0083847","Xenobiotics","Food Component/Plant","2,3-dihydroxyisovalerate"
"-0.017554","0.021365","Xenobiotics","Chemical","2-amino-2-methyl-1-propanol"
"-0.043141","0.044338","Amino Acid","Lysine Metabolism","2-aminoadipate"
"0.048899","-0.052075","Xenobiotics","Chemical","2-aminophenol sulfate"
"-0.032773","0.010767","Amino Acid","Leucine, Isoleucine and Valine Metabolism","2-hydroxy-3-methylvalerate"
"0.086101","-0.05989","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","2-hydroxybutyrate/2-hydroxyisobutyrate"
"0.0056499","-0.012885","Lipid","Fatty Acid, Dicarboxylate","2-hydroxyglutarate"
"-0.0024399","0.00098045","Xenobiotics","Food Component/Plant","2-isopropylmalate"
"0.039743","0.018678","Amino Acid","Leucine, Isoleucine and Valine Metabolism","2-methylbutyrylcarnitine (C5)"
"-0.025799","0.003024","Energy","TCA Cycle","2-methylcitrate/homocitrate"
"-0.027267","0.019721","Xenobiotics","Food Component/Plant","2-oxindole-3-acetate"
"-0.023563","0.048051","Lipid","Lysolipid","2-palmitoyl-GPC (16:0)*"
"0.057417","-0.095557","Xenobiotics","Food Component/Plant","2-piperidinone"
"0.061056","-0.061165","Amino Acid","Phenylalanine and Tyrosine Metabolism","3-(4-hydroxyphenyl)lactate"
"-0.0075111","-0.01327","Amino Acid","Phenylalanine and Tyrosine Metabolism","3-(4-hydroxyphenyl)propionate"
"0.020105","0.0014773","Nucleotide","Pyrimidine Metabolism, Thymine containing","3-aminoisobutyrate"
"0.010379","0.009593","Lipid","Mevalonate Metabolism","3-hydroxy-3-methylglutarate"
"0.049124","-0.045813","Lipid","Ketone Bodies","3-hydroxybutyrate (BHBA)"
"0.024049","-0.0046443","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","3-hydroxybutyrylcarnitine (1)"
"0.049853","-0.0027466","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","3-hydroxybutyrylcarnitine (2)"
"0.031061","-0.023984","Lipid","Fatty Acid, Monohydroxy","3-hydroxyhexanoate"
"0.057093","-0.066986","Xenobiotics","Benzoate Metabolism","3-hydroxyhippurate"
"0.077595","-0.054048","Xenobiotics","Food Component/Plant","3-hydroxyindolin-2-one"
"0.074172","-0.071102","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-hydroxyisobutyrate"
"-0.0041649","-0.0097981","Xenobiotics","Chemical","3-hydroxypyridine"
"0.072136","-0.05346","Xenobiotics","Chemical","3-hydroxypyridine sulfate"
"0.031933","-0.0063358","Amino Acid","Tryptophan Metabolism","3-indoxyl sulfate"
"0.054029","-0.062739","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-methyl-2-oxobutyrate"
"-0.014457","-0.0089963","Amino Acid","Leucine, Isoleucine and Valine Metabolism","3-methyl-2-oxovalerate"
"-0.012596","-0.0015199","Amino Acid","Histidine Metabolism","3-methylhistidine"
"0.040438","-0.034013","Xenobiotics","Xanthine Metabolism","3-methylxanthine"
"-0.02414","-0.0078451","Amino Acid","Phenylalanine and Tyrosine Metabolism","3-phenylpropionate (hydrocinnamate)"
"-0.019993","-0.024652","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","3-phosphoglycerate"
"0.035384","-0.036653","Amino Acid","Guanidino and Acetamido Metabolism","4-guanidinobutanoate"
"-0.012505","0.0082607","Lipid","Fatty Acid, Monohydroxy","4-hydroxybutyrate (GHB)"
"-0.0068429","-0.028399","Amino Acid","Phenylalanine and Tyrosine Metabolism","4-hydroxyphenylacetate"
"0.017346","-0.064783","Amino Acid","Phenylalanine and Tyrosine Metabolism","4-hydroxyphenylpyruvate"
"0.001279","-0.031498","Amino Acid","Histidine Metabolism","4-imidazoleacetate"
"0.016585","-0.044641","Amino Acid","Leucine, Isoleucine and Valine Metabolism","4-methyl-2-oxopentanoate"
"0.043915","-0.031164","Xenobiotics","Benzoate Metabolism","4-methylcatechol sulfate"
"0.10053","-0.091332","Nucleotide","Pyrimidine Metabolism, Thymine containing","5,6-dihydrothymine"
"0.028129","-0.015895","Nucleotide","Pyrimidine Metabolism, Uracil containing","5,6-dihydrouracil"
"0.06247","-0.086903","Amino Acid","Lysine Metabolism","5-aminovalerate"
"-0.023085","0.0052288","Amino Acid","Polyamine Metabolism","5-methylthioadenosine (MTA)"
"0.03919","-0.026697","Amino Acid","Glutathione Metabolism","5-oxoproline"
"-0.010737","-0.0046581","Carbohydrate","Pentose Phosphate Pathway","6-phosphogluconate"
"0.042764","-0.048769","Nucleotide","Purine Metabolism, Guanine containing","7-methylguanine"
"0.01944","-0.021026","Xenobiotics","Xanthine Metabolism","7-methylxanthine"
"0.017647","-0.0099968","Xenobiotics","Food Component/Plant","acesulfame"
"0.079755","-0.047327","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","acetylcarnitine"
"0.066537","-0.073341","Amino Acid","Polyamine Metabolism","acisoga"
"0.085718","-0.077217","Nucleotide","Purine Metabolism, Adenine containing","adenine"
"0.047536","-0.072512","Nucleotide","Purine Metabolism, Adenine containing","adenosine"
"-0.061248","0.033186","Nucleotide","Purine Metabolism, Adenine containing","adenosine 5'-monophosphate (AMP)"
"-0.0028344","-0.047896","Amino Acid","Polyamine Metabolism","agmatine"
"-0.0227","0.005414","Amino Acid","Alanine and Aspartate Metabolism","alanine"
"0.047591","-0.038685","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","allantoin"
"-0.013742","-0.0020608","Amino Acid","Leucine, Isoleucine and Valine Metabolism","alpha-hydroxyisocaproate"
"0.048036","-0.031969","Amino Acid","Leucine, Isoleucine and Valine Metabolism","alpha-hydroxyisovalerate"
"0.023353","-0.05935","Energy","TCA Cycle","alpha-ketoglutarate"
"0.0018376","0.02026","Cofactors and Vitamins","Tocopherol Metabolism","alpha-tocopherol"
"0.038318","-0.042701","Cofactors and Vitamins","Tocopherol Metabolism","alpha-tocopherol acetate"
"0.037987","-0.037952","Carbohydrate","Pentose Metabolism","arabonate/xylonate"
"-0.033054","0.036729","Lipid","Polyunsaturated Fatty Acid (n3 and n6)","arachidonate (20:4n6)"
"0.091191","-0.096958","Amino Acid","Urea cycle; Arginine and Proline Metabolism","arginine"
"0.014391","-0.028589","Amino Acid","Alanine and Aspartate Metabolism","asparagine"
"0.021285","-0.072204","Amino Acid","Alanine and Aspartate Metabolism","aspartate"
"0.015551","-0.0096993","Lipid","Fatty Acid, Dicarboxylate","azelate (nonanedioate)"
"-0.01486","0.0773","Lipid","Sphingolipid Metabolism","behenoyl sphingomyelin (d18:1/22:0)*"
"-0.012111","-0.007698","Nucleotide","Pyrimidine Metabolism, Uracil containing","beta-alanine"
"0.051868","-0.033914","Xenobiotics","Food Component/Plant","beta-guanidinopropanoate"
"0.032888","-0.043934","Amino Acid","Leucine, Isoleucine and Valine Metabolism","beta-hydroxyisovalerate"
"0.049666","-0.048718","Amino Acid","Glycine, Serine and Threonine Metabolism","betaine"
"0.020915","-0.01533","Xenobiotics","Food Component/Plant","betonicine"
"0.056024","0.002669","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","butyrylcarnitine"
"0.045574","-0.06889","Amino Acid","Lysine Metabolism","cadaverine"
"0.036306","-0.030112","Xenobiotics","Xanthine Metabolism","caffeine"
"0.051324","-0.0038875","Lipid","Carnitine Metabolism","carnitine"
"0.085831","-0.058982","Xenobiotics","Benzoate Metabolism","catechol sulfate"
"0.034222","-0.023487","Lipid","Phospholipid Metabolism","choline"
"0.088609","-0.06514","Lipid","Phospholipid Metabolism","choline phosphate"
"0.0324","-0.024265","Amino Acid","Histidine Metabolism","cis-urocanate"
"0.077747","-0.056257","Energy","TCA Cycle","citraconate/glutaconate"
"0.10552","-0.094099","Energy","TCA Cycle","citrate"
"-0.073322","0.013549","Amino Acid","Urea cycle; Arginine and Proline Metabolism","citrulline"
"0.094348","-0.091585","Lipid","Steroid","cortisone"
"0.067092","-0.01937","Amino Acid","Creatine Metabolism","creatine"
"0.093935","-0.080239","Amino Acid","Creatine Metabolism","creatinine"
"-0.016484","0.027255","Amino Acid","Glutathione Metabolism","cys-gly, oxidized"
"0.0038464","-0.018555","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","cystine"
"0.092597","-0.07318","Nucleotide","Pyrimidine Metabolism, Cytidine containing","cytidine"
"-0.034359","0.028098","Lipid","Phospholipid Metabolism","cytidine 5'-diphosphocholine"
"-0.0329","0.025407","Nucleotide","Pyrimidine Metabolism, Cytidine containing","cytidine 5'-monophosphate (5'-CMP)"
"0.048363","-0.040336","Nucleotide","Pyrimidine Metabolism, Cytidine containing","cytosine"
"-0.019317","0.014414","Lipid","Steroid","dehydroisoandrosterone sulfate (DHEA-S)"
"-0.043025","0.018924","Lipid","Carnitine Metabolism","deoxycarnitine"
"0.030205","-0.032088","Xenobiotics","Chemical","dexpanthenol"
"-0.060595","0.030192","Xenobiotics","Food Component/Plant","diaminopimelate"
"-0.030667","0.038915","Lipid","Polyunsaturated Fatty Acid (n3 and n6)","dihomo-linolenate (20:3n3 or n6)"
"-0.013027","-0.004212","Nucleotide","Pyrimidine Metabolism, Orotate containing","dihydroorotate"
"0.044701","-0.013402","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","dihydroxyacetone phosphate (DHAP)"
"-0.016369","-0.0092531","Amino Acid","Urea cycle; Arginine and Proline Metabolism","dimethylarginine (SDMA + ADMA)"
"0.04029","-0.018206","Amino Acid","Glycine, Serine and Threonine Metabolism","dimethylglycine"
"-0.035098","0.027119","Lipid","Polyunsaturated Fatty Acid (n3 and n6)","docosadienoate (22:2n6)"
"-0.046939","0.044826","Lipid","Long Chain Fatty Acid","eicosenoate (20:1)"
"-0.022247","0.017764","Lipid","Long Chain Fatty Acid","erucate (22:1n9)"
"0.09422","-0.057856","Carbohydrate","Aminosugar Metabolism","erythronate*"
"0.027506","-0.034647","Xenobiotics","Food Component/Plant","erythrose"
"0.063297","-0.036989","Lipid","Phospholipid Metabolism","ethanolamine"
"0.038026","-0.015649","Amino Acid","Leucine, Isoleucine and Valine Metabolism","ethylmalonate"
"-0.038671","0.0010855","Amino Acid","Histidine Metabolism","formiminoglutamate"
"-0.02074","-0.0075671","Carbohydrate","Pentose Metabolism","fucose"
"0.090171","-0.080139","Energy","TCA Cycle","fumarate"
"0.041101","-0.044134","Amino Acid","Glutamate Metabolism","gamma-aminobutyrate (GABA)"
"-0.061055","0.044005","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamyl-epsilon-lysine"
"-0.037551","-0.0075205","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylalanine"
"0.00024581","-0.015985","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylglutamine"
"-0.044588","0.014574","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylisoleucine*"
"-0.03849","-0.010124","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylleucine"
"-0.046159","-0.0012195","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylmethionine"
"0.0032204","-0.017771","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylvaline"
"0.022681","-0.040397","Amino Acid","Phenylalanine and Tyrosine Metabolism","gentisate"
"-0.038254","0.034035","Xenobiotics","Food Component/Plant","gluconate"
"0.047252","-0.012834","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glucose"
"-0.042613","-0.012628","Amino Acid","Glutamate Metabolism","glutamate"
"-0.023438","0.0096425","Amino Acid","Glutamate Metabolism","glutamate, gamma-methyl ester"
"-0.023772","-0.026219","Amino Acid","Glutamate Metabolism","glutamine"
"-0.081224","0.043408","Peptide","Dipeptide","glutamine-leucine"
"0.024233","-0.052609","Amino Acid","Lysine Metabolism","glutarate (pentanedioate)"
"-0.062857","0.011613","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glycerate"
"0.079067","-0.054898","Lipid","Glycerolipid Metabolism","glycerol"
"0.097258","-0.070585","Lipid","Glycerolipid Metabolism","glycerol 3-phosphate"
"-0.015619","0.029206","Lipid","Phospholipid Metabolism","glycerophosphoethanolamine"
"-0.0102","0.033805","Lipid","Phospholipid Metabolism","glycerophosphorylcholine (GPC)"
"0.013025","-0.042493","Amino Acid","Glycine, Serine and Threonine Metabolism","glycine"
"-0.065039","0.073002","Lipid","Sphingolipid Metabolism","glycosyl-N-palmitoyl-sphingosine"
"-0.060747","0.093865","Lipid","Sphingolipid Metabolism","glycosyl-N-stearoyl-sphingosine"
"-0.086329","0.062059","Peptide","Dipeptide","glycylleucine"
"0.062599","-0.041907","Amino Acid","Creatine Metabolism","guanidinoacetate"
"0.080673","-0.065949","Nucleotide","Purine Metabolism, Guanine containing","guanine"
"0.061205","-0.054391","Nucleotide","Purine Metabolism, Guanine containing","guanosine"
"-0.039178","0.023585","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","heme"
"0.083919","-0.04194","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","hexanoylcarnitine"
"0.06922","-0.079369","Xenobiotics","Benzoate Metabolism","hippurate"
"0.018078","-0.012996","Amino Acid","Histidine Metabolism","histamine"
"0.043153","-0.0696","Amino Acid","Histidine Metabolism","histidine"
"-0.024816","-0.0065067","Peptide","Dipeptide","histidylalanine"
"0.0051331","0.033469","Amino Acid","Urea cycle; Arginine and Proline Metabolism","homoarginine"
"-0.023054","-0.0027153","Amino Acid","Urea cycle; Arginine and Proline Metabolism","homocitrulline"
"0.026666","-0.028866","Amino Acid","Glycine, Serine and Threonine Metabolism","homoserine"
"0.0015363","0.03598","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","hypotaurine"
"-0.095499","0.095491","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","hypoxanthine"
"0.060828","-0.072479","Amino Acid","Histidine Metabolism","imidazole lactate"
"0.0029209","-0.032388","Amino Acid","Histidine Metabolism","imidazole propionate"
"-0.023107","0.0033384","Amino Acid","Tryptophan Metabolism","indoleacetate"
"-0.0064671","0.028025","Amino Acid","Tryptophan Metabolism","indolelactate"
"-0.018673","0.010209","Amino Acid","Tryptophan Metabolism","indolepropionate"
"-0.018953","0.017357","Xenobiotics","Food Component/Plant","indolin-2-one"
"0.026339","-0.01513","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","inosine"
"0.047127","-0.032605","Amino Acid","Leucine, Isoleucine and Valine Metabolism","isobutyrylcarnitine"
"-0.038844","0.0073178","Amino Acid","Leucine, Isoleucine and Valine Metabolism","isoleucine"
"-0.076996","0.025082","Peptide","Dipeptide","isoleucylglycine"
"0.041199","-0.04964","Amino Acid","Leucine, Isoleucine and Valine Metabolism","isovalerylcarnitine"
"-0.010376","-0.0020951","Amino Acid","Tryptophan Metabolism","kynurenate"
"0.066351","-0.019684","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","lactate"
"-0.060799","0.075295","Lipid","Sphingolipid Metabolism","lactosyl-N-palmitoyl-sphingosine"
"-0.027665","-0.0016958","Amino Acid","Leucine, Isoleucine and Valine Metabolism","leucine"
"-0.07468","0.037987","Peptide","Dipeptide","leucylalanine"
"-0.082385","0.063368","Peptide","Dipeptide","leucylglutamine*"
"-0.05935","0.026097","Peptide","Dipeptide","leucylglycine"
"-0.011061","-0.009576","Carbohydrate","Disaccharides and Oligosaccharides","Lewis X trisaccharide"
"-0.0098946","0.031024","Lipid","Polyunsaturated Fatty Acid (n3 and n6)","linoleate (18:2n6)"
"-0.012302","0.033303","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","linoleoylcarnitine*"
"-0.0043752","-0.042656","Amino Acid","Lysine Metabolism","lysine"
"0.08003","-0.070351","Energy","TCA Cycle","malate"
"0.0018983","-0.015976","Lipid","Fatty Acid Synthesis","malonate"
"0.075066","-0.035439","Carbohydrate","Glycogen Metabolism","maltose"
"-0.045974","0.025647","Lipid","Polyunsaturated Fatty Acid (n3 and n6)","mead acid (20:3n9)"
"-0.053565","0.0055767","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","methionine"
"-0.083189","0.056044","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfoxide"
"0.0071469","-0.001854","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","methylmalonate (MMA)"
"0.0044984","-0.01429","Nucleotide","Purine and Pyrimidine Metabolism","methylphosphate"
"-0.035063","-0.024069","Amino Acid","Leucine, Isoleucine and Valine Metabolism","methylsuccinate"
"0.026557","-0.02887","Lipid","Mevalonate Metabolism","mevalonate"
"0.10201","-0.074411","Lipid","Inositol Metabolism","myo-inositol"
"0.014115","0.02534","Lipid","Fatty Acid Metabolism(Acyl Carnitine)","myristoylcarnitine"
"0.02538","-0.015128","Amino Acid","Polyamine Metabolism","N(1)-acetylspermine"
"0.013962","-0.00039779","Nucleotide","Pyrimidine Metabolism, Uracil containing","N-acetyl-beta-alanine"
"-0.0064645","-0.026451","Amino Acid","Lysine Metabolism","N-acetyl-cadaverine"
"0.033413","-0.0023324","Amino Acid","Alanine and Aspartate Metabolism","N-acetylalanine"
"0.0085417","-0.031267","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-acetylarginine"
"0.013994","-0.03841","Amino Acid","Alanine and Aspartate Metabolism","N-acetylasparagine"
"0.048093","-0.054796","Amino Acid","Alanine and Aspartate Metabolism","N-acetylaspartate (NAA)"
"0.010549","-0.025697","Carbohydrate","Aminosugar Metabolism","N-acetylglucosamine/N-acetylgalactosamine"
"-0.049706","0.0073635","Amino Acid","Glutamate Metabolism","N-acetylglutamate"
"-0.025935","-0.01165","Amino Acid","Glutamate Metabolism","N-acetylglutamine"
"0.017451","-0.038612","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylglycine"
"-0.019117","0.0012837","Amino Acid","Histidine Metabolism","N-acetylhistamine"
"-0.065129","0.037548","Amino Acid","Histidine Metabolism","N-acetylhistidine"
"0.013918","-0.027959","Amino Acid","Leucine, Isoleucine and Valine Metabolism","N-acetylisoleucine"
"0.028923","-0.053841","Amino Acid","Leucine, Isoleucine and Valine Metabolism","N-acetylleucine"
"-0.084609","0.077398","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine"
"-0.066523","0.056528","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine sulfoxide"
"-0.070914","0.037106","Carbohydrate","Aminosugar Metabolism","N-acetylmuramate"
"0.052582","-0.066794","Carbohydrate","Aminosugar Metabolism","N-acetylneuraminate"
"0.042623","-0.066403","Amino Acid","Phenylalanine and Tyrosine Metabolism","N-acetylphenylalanine"
"-0.02831","0.0090826","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-acetylproline"
"-0.034148","-0.036572","Amino Acid","Polyamine Metabolism","N-acetylputrescine"
"0.0085369","-0.048339","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylserine"
"-0.063482","0.032689","Lipid","Sphingolipid Metabolism","N-acetylsphingosine"
"-0.032089","0.058521","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine"
"-0.029453","0.023812","Amino Acid","Glycine, Serine and Threonine Metabolism","N-acetylthreonine"
"-0.033714","0.011547","Amino Acid","Tryptophan Metabolism","N-acetyltryptophan"
"0.035393","-0.06617","Amino Acid","Phenylalanine and Tyrosine Metabolism","N-acetyltyrosine"
"0.021525","-0.035081","Amino Acid","Leucine, Isoleucine and Valine Metabolism","N-acetylvaline"
"-0.055757","0.013932","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-alpha-acetylornithine"
"-0.010061","-0.012999","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-delta-acetylornithine"
"-0.075115","0.039687","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-formylmethionine"
"0.033754","-0.040886","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline"
"-0.021048","0.048215","Lipid","Sphingolipid Metabolism","N-palmitoyl-sphinganine (d18:0/16:0)"
"-0.012949","0.030214","Lipid","Sphingolipid Metabolism","N-palmitoyl-sphingosine (d18:1/16:0)"
"-0.065027","0.030432","Amino Acid","Polyamine Metabolism","N1,N12-diacetylspermine"
