name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map00750	Vitamin B6 metabolism	KEGG	53	0.0011253325189587	1	0.78578553291951	0.000113556882325601
map00521	Streptomycin biosynthesis	KEGG	45	0.00547603969364168	1	0.795775370874185	0.000113556882325601
map00630	Glyoxylate and dicarboxylate metabolism	KEGG	163	0.00264437360260749	1	0.801095261899656	0.000113556882325601
map00053	Ascorbate and aldarate metabolism	KEGG	119	0.00134869292460206	1	0.855371900826446	0.000113556882325601
map00261	Monobactam biosynthesis	KEGG	67	0.00170296383233648	1	0.866783858140688	0.000113556882325601
map00402	Benzoxazinoid biosynthesis	KEGG	17	0.0011253325189587	1	0.87396694214876	0.000113556882325601
map01220	Degradation of aromatic compounds	KEGG	478	0.00571354502237635	1	0.876362643456275	0.000113556882325601
map00998	Biosynthesis of various antibiotics	KEGG	165	0.00142914683384848	1	0.884528800277369	0.000113556882325601
map00980	Metabolism of xenobiotics by cytochrome P450	KEGG	155	0.00248597575841578	1	0.896694214876033	0.000113556882325601
map04080	Neuroactive ligand-receptor interaction	KEGG	380	0.00320739872043411	1	0.898082470397266	0.000113556882325601
map00310	Lysine degradation	KEGG	148	0.0019308521486834	1	0.909695498603704	0.000113556882325601
map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	KEGG	67	0.00296409574942442	1	0.909695498603704	0.000113556882325601
map02010	ABC transporters	KEGG	653	0.00229500207851141	1	0.91454980818755	0.000113556882325601
map00430	Taurine and hypotaurine metabolism	KEGG	53	0.00396921055764843	1	0.921487603305785	0.000113556882325601
map01065	Biosynthesis of alkaloids derived from histidine and purine	KEGG	35	0.00236981325798218	1	0.934910938863508	0.000113556882325601
map04150	mTOR signaling pathway	KEGG	121	0.00460859332426856	1	0.934910938863508	0.000113556882325601
map04024	cAMP signaling pathway	KEGG	193	0.00375657730737568	1	0.938914840100611	0.000113556882325601
map00360	Phenylalanine metabolism	KEGG	123	0.0019392355773218	1	0.95112889013468	0.000113556882325601
map00999	Biosynthesis of various plant secondary metabolites	KEGG	186	0.00196212575545939	1	0.963117909758226	0.000113556882325601
map00643	Styrene degradation	KEGG	49	0.00185707824902317	1	0.967181698406995	0.000113556882325601
map00350	Tyrosine metabolism	KEGG	162	0.00259123528380313	1	0.969264392308199	0.000113556882325601
map00860	Porphyrin metabolism	KEGG	287	0.0012357889176361	1	0.979338842975207	0.000113556882325601
map01063	Biosynthesis of alkaloids derived from shikimate pathway	KEGG	143	0.00324770892262978	1	0.979424396420444	0.000113556882325601
map00524	Neomycin, kanamycin and gentamicin biosynthesis	KEGG	139	0.0011253325189587	1	0.985361805519908	0.000113556882325601
map01055	Biosynthesis of vancomycin group antibiotics	KEGG	48	0.00160359883951614	1	0.989669421487603	0.000113556882325601
map00901	Indole alkaloid biosynthesis	KEGG	112	0.0011253325189587	1	0.995867768595041	0.000113556882325601
map00340	Histidine metabolism	KEGG	94	0.0011253325189587	1	0.997933884297521	0.000113556882325601
map00020	Citrate cycle (TCA cycle)	KEGG	86	0.00279167235184291	1	1	0.000113556882325601
map00062	Fatty acid elongation	KEGG	64	0.00143624358496553	1	1	0.000113556882325601
map00071	Fatty acid degradation	KEGG	109	0.00403387379747213	1	1	0.000113556882325601
map00073	Cutin, suberine and wax biosynthesis	KEGG	41	0.00123161392352702	1	1	0.000113556882325601
map00100	Steroid biosynthesis	KEGG	91	0.00175106428835469	1	1	0.000113556882325601
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	KEGG	130	0.00134433320509912	1	1	0.000113556882325601
map00232	Caffeine metabolism	KEGG	38	0.0011253325189587	1	1	0.000113556882325601
map00253	Tetracycline biosynthesis	KEGG	38	0.00173990474087502	1	1	0.000113556882325601
map00254	Aflatoxin biosynthesis	KEGG	47	0.00126163842031757	1	1	0.000113556882325601
map00290	Valine, leucine and isoleucine biosynthesis	KEGG	42	0.00553682045118714	1	1	0.000113556882325601
map00331	Clavulanic acid biosynthesis	KEGG	15	0.0011253325189587	1	1	0.000113556882325601
map00332	Carbapenem biosynthesis	KEGG	51	0.00164756103230122	1	1	0.000113556882325601
map00333	Prodigiosin biosynthesis	KEGG	38	0.00122840952135003	1	1	0.000113556882325601
map00361	Chlorocyclohexane and chlorobenzene degradation	KEGG	124	0.0021918948929537	1	1	0.000113556882325601
map00362	Benzoate degradation	KEGG	178	0.00382626679391562	1	1	0.000113556882325601
map00363	Bisphenol degradation	KEGG	27	0.0011253325189587	1	1	0.000113556882325601
map00364	Fluorobenzoate degradation	KEGG	50	0.00194189429950388	1	1	0.000113556882325601
map00380	Tryptophan metabolism	KEGG	163	0.00297239847232158	1	1	0.000113556882325601
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	KEGG	106	0.00496591183833387	1	1	0.000113556882325601
map00401	Novobiocin biosynthesis	KEGG	62	0.00133393767800545	1	1	0.000113556882325601
map00405	Phenazine biosynthesis	KEGG	47	0.00137961077938841	1	1	0.000113556882325601
map00410	beta-Alanine metabolism	KEGG	77	0.0017539299687719	1	1	0.000113556882325601
map00510	N-Glycan biosynthesis	KEGG	53	0.00236701093484973	1	1	0.000113556882325601
map00511	Other glycan degradation	KEGG	22	0.00622477805620862	1	1	0.000113556882325601
map00512	Mucin type O-glycan biosynthesis	KEGG	16	0.00175009966005971	1	1	0.000113556882325601
map00513	Various types of N-glycan biosynthesis	KEGG	52	0.00437897022947199	1	1	0.000113556882325601
map00514	Other types of O-glycan biosynthesis	KEGG	31	0.00172327751332439	1	1	0.000113556882325601
map00515	Mannose type O-glycan biosynthesis	KEGG	25	0.00142125980480362	1	1	0.000113556882325601
map00522	Biosynthesis of 12-, 14- and 16-membered macrolides	KEGG	146	0.00160359883951615	1	1	0.000113556882325601
map00523	Polyketide sugar unit biosynthesis	KEGG	117	0.00353633282417886	1	1	0.000113556882325601
map00525	Acarbose and validamycin biosynthesis	KEGG	63	0.00139794432167644	1	1	0.000113556882325601
map00531	Glycosaminoglycan degradation	KEGG	19	0.00175624797274205	1	1	0.000113556882325601
map00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	KEGG	23	0.00160359883951615	1	1	0.000113556882325601
map00533	Glycosaminoglycan biosynthesis - keratan sulfate	KEGG	14	0.00128475462581118	1	1	0.000113556882325601
map00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	KEGG	25	0.0011253325189587	1	1	0.000113556882325601
map00541	O-Antigen nucleotide sugar biosynthesis	KEGG	185	0.00408128615011173	1	1	0.000113556882325601
map00543	Exopolysaccharide biosynthesis	KEGG	73	0.0011253325189587	1	1	0.000113556882325601
map00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	KEGG	31	0.00133346051449043	1	1	0.000113556882325601
map00565	Ether lipid metabolism	KEGG	56	0.00182136733097296	1	1	0.000113556882325601
map00590	Arachidonic acid metabolism	KEGG	126	0.0015249597725715	1	1	0.000113556882325601
map00591	Linoleic acid metabolism	KEGG	53	0.00154722058102628	1	1	0.000113556882325601
map00592	alpha-Linolenic acid metabolism	KEGG	70	0.00135522970600842	1	1	0.000113556882325601
map00601	Glycosphingolipid biosynthesis - lacto and neolacto series	KEGG	27	0.0011253325189587	1	1	0.000113556882325601
map00603	Glycosphingolipid biosynthesis - globo and isoglobo series	KEGG	15	0.00279596761411235	1	1	0.000113556882325601
map00604	Glycosphingolipid biosynthesis - ganglio series	KEGG	14	0.00217447052145144	1	1	0.000113556882325601
map00621	Dioxin degradation	KEGG	97	0.00183388648832955	1	1	0.000113556882325601
map00622	Xylene degradation	KEGG	72	0.00135729168442906	1	1	0.000113556882325601
map00623	Toluene degradation	KEGG	93	0.00170647997688783	1	1	0.000113556882325601
map00624	Polycyclic aromatic hydrocarbon degradation	KEGG	150	0.0015915222098283	1	1	0.000113556882325601
map00625	Chloroalkane and chloroalkene degradation	KEGG	86	0.00286791362381255	1	1	0.000113556882325601
map00626	Naphthalene degradation	KEGG	89	0.00265068502132354	1	1	0.000113556882325601
map00627	Aminobenzoate degradation	KEGG	175	0.00300758753425533	1	1	0.000113556882325601
map00633	Nitrotoluene degradation	KEGG	49	0.00122098578307019	1	1	0.000113556882325601
map00640	Propanoate metabolism	KEGG	136	0.00556439127637903	1	1	0.000113556882325601
map00642	Ethylbenzene degradation	KEGG	30	0.0011253325189587	1	1	0.000113556882325601
map00660	C5-Branched dibasic acid metabolism	KEGG	63	0.00299097170729762	1	1	0.000113556882325601
map00720	Carbon fixation pathways in prokaryotes	KEGG	160	0.00813286380930705	1	1	0.000113556882325601
map00785	Lipoic acid metabolism	KEGG	26	0.0011253325189587	1	1	0.000113556882325601
map00791	Atrazine degradation	KEGG	39	0.0011253325189587	1	1	0.000113556882325601
map00830	Retinol metabolism	KEGG	75	0.0015057606734737	1	1	0.000113556882325601
map00902	Monoterpenoid biosynthesis	KEGG	103	0.00127027649569907	1	1	0.000113556882325601
map00903	Limonene degradation	KEGG	76	0.00119365627903833	1	1	0.000113556882325601
map00904	Diterpenoid biosynthesis	KEGG	192	0.0011253325189587	1	1	0.000113556882325601
map00906	Carotenoid biosynthesis	KEGG	179	0.0011253325189587	1	1	0.000113556882325601
map00909	Sesquiterpenoid and triterpenoid biosynthesis	KEGG	164	0.00136446567923742	1	1	0.000113556882325601
map00930	Caprolactam degradation	KEGG	48	0.0011253325189587	1	1	0.000113556882325601
map00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	KEGG	37	0.00165893459596863	1	1	0.000113556882325601
map00950	Isoquinoline alkaloid biosynthesis	KEGG	191	0.00144417673266366	1	1	0.000113556882325601
map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	KEGG	105	0.00137576750429081	1	1	0.000113556882325601
map00965	Betalain biosynthesis	KEGG	32	0.0011253325189587	1	1	0.000113556882325601
map00966	Glucosinolate biosynthesis	KEGG	98	0.0011253325189587	1	1	0.000113556882325601
map00981	Insect hormone biosynthesis	KEGG	43	0.0011253325189587	1	1	0.000113556882325601
map00982	Drug metabolism - cytochrome P450	KEGG	112	0.00173803859108206	1	1	0.000113556882325601
map00984	Steroid degradation	KEGG	33	0.0011253325189587	1	1	0.000113556882325601
map00996	Biosynthesis of various alkaloids	KEGG	90	0.0011253325189587	1	1	0.000113556882325601
map00997	Biosynthesis of various other secondary metabolites	KEGG	109	0.00137044497908646	1	1	0.000113556882325601
map01040	Biosynthesis of unsaturated fatty acids	KEGG	106	0.0011253325189587	1	1	0.000113556882325601
map01052	Type I polyketide structures	KEGG	152	0.0011253325189587	1	1	0.000113556882325601
map01053	Biosynthesis of siderophore group nonribosomal peptides	KEGG	61	0.00128857297957787	1	1	0.000113556882325601
map01056	Biosynthesis of type II polyketide backbone	KEGG	33	0.00160359883951614	1	1	0.000113556882325601
map01057	Biosynthesis of type II polyketide products	KEGG	208	0.0011253325189587	1	1	0.000113556882325601
map01059	Biosynthesis of enediyne antibiotics	KEGG	136	0.0011253325189587	1	1	0.000113556882325601
map01061	Biosynthesis of phenylpropanoids	KEGG	103	0.00410536436413186	1	1	0.000113556882325601
map01062	Biosynthesis of terpenoids and steroids	KEGG	98	0.00560763557100667	1	1	0.000113556882325601
map01066	Biosynthesis of alkaloids derived from terpenoid and polyketide	KEGG	48	0.0035287374266179	1	1	0.000113556882325601
map01210	2-Oxocarboxylic acid metabolism	KEGG	216	0.00628598457911753	1	1	0.000113556882325601
map01212	Fatty acid metabolism	KEGG	206	0.00463203505704397	1	1	0.000113556882325601
map02025	Biofilm formation - Pseudomonas aeruginosa	KEGG	98	0.00179490536773912	1	1	0.000113556882325601
map02030	Bacterial chemotaxis	KEGG	32	0.00131663904718168	1	1	0.000113556882325601
map02040	Flagellar assembly	KEGG	55	0.0011253325189587	1	1	0.000113556882325601
map03013	Nucleocytoplasmic transport	KEGG	98	0.00245629647169352	1	1	0.000113556882325601
map03015	mRNA surveillance pathway	KEGG	63	0.00166307393069282	1	1	0.000113556882325601
map03020	RNA polymerase	KEGG	67	0.00349269641015943	1	1	0.000113556882325601
map03022	Basal transcription factors	KEGG	36	0.00194927618957193	1	1	0.000113556882325601
map03030	DNA replication	KEGG	60	0.00623260787313485	1	1	0.000113556882325601
map03040	Spliceosome	KEGG	123	0.0011253325189587	1	1	0.000113556882325601
map03060	Protein export	KEGG	39	0.00142128651160036	1	1	0.000113556882325601
map03230	Viral genome structure	KEGG	119	0.00460141795695083	1	1	0.000113556882325601
map03240	Viral replication	KEGG	130	0.00444493546033714	1	1	0.000113556882325601
map03250	Viral life cycle - HIV-1	KEGG	60	0.00232488186620342	1	1	0.000113556882325601
map03260	Virion - Human immunodeficiency virus	KEGG	20	0.00158825300482503	1	1	0.000113556882325601
map03263	Virion - Enterovirus	KEGG	13	0.0011253325189587	1	1	0.000113556882325601
map03264	Virion - Flavivirus	KEGG	14	0.0011253325189587	1	1	0.000113556882325601
map03265	Virion - Lyssavirus	KEGG	8	0.0011253325189587	1	1	0.000113556882325601
map03266	Virion - Herpesvirus	KEGG	32	0.00158323795219473	1	1	0.000113556882325601
map03267	Virion - Adenovirus	KEGG	19	0.00127332912558066	1	1	0.000113556882325601
map03268	Virion - Orthopoxvirus	KEGG	46	0.0011253325189587	1	1	0.000113556882325601
map03410	Base excision repair	KEGG	43	0.00335915771524209	1	1	0.000113556882325601
map03420	Nucleotide excision repair	KEGG	47	0.00290803648451728	1	1	0.000113556882325601
map03430	Mismatch repair	KEGG	44	0.00177185967184763	1	1	0.000113556882325601
map03440	Homologous recombination	KEGG	72	0.00191714820051862	1	1	0.000113556882325601
map03450	Non-homologous end-joining	KEGG	19	0.00117755441420344	1	1	0.000113556882325601
map03460	Fanconi anemia pathway	KEGG	54	0.0011253325189587	1	1	0.000113556882325601
map04010	MAPK signaling pathway	KEGG	240	0.00371502914893454	1	1	0.000113556882325601
map04012	ErbB signaling pathway	KEGG	73	0.00310753139380909	1	1	0.000113556882325601
map04014	Ras signaling pathway	KEGG	189	0.00247231564962796	1	1	0.000113556882325601
map04015	Rap1 signaling pathway	KEGG	167	0.00296199777634426	1	1	0.000113556882325601
map04020	Calcium signaling pathway	KEGG	196	0.00184085400516633	1	1	0.000113556882325601
map04022	cGMP-PKG signaling pathway	KEGG	131	0.00294919130713998	1	1	0.000113556882325601
map04060	Cytokine-cytokine receptor interaction	KEGG	273	0.00183064451738833	1	1	0.000113556882325601
map04061	Viral protein interaction with cytokine and cytokine receptor	KEGG	121	0.00143702950049167	1	1	0.000113556882325601
map04064	NF-kappa B signaling pathway	KEGG	100	0.00233871716451449	1	1	0.000113556882325601
map04071	Sphingolipid signaling pathway	KEGG	97	0.0089906434906249	1	1	0.000113556882325601
map04072	Phospholipase D signaling pathway	KEGG	119	0.00541315713054096	1	1	0.000113556882325601
map04075	Plant hormone signal transduction	KEGG	57	0.0011253325189587	1	1	0.000113556882325601
map04110	Cell cycle	KEGG	111	0.00230171171748591	1	1	0.000113556882325601
map04114	Oocyte meiosis	KEGG	84	0.00254303554287876	1	1	0.000113556882325601
map04120	Ubiquitin mediated proteolysis	KEGG	133	0.00208621376442022	1	1	0.000113556882325601
map04130	SNARE interactions in vesicular transport	KEGG	35	0.00151985209117567	1	1	0.000113556882325601
map04136	Autophagy - other	KEGG	26	0.00171399525732015	1	1	0.000113556882325601
map04137	Mitophagy - animal	KEGG	61	0.00242433696513573	1	1	0.000113556882325601
map04138	Autophagy - yeast	KEGG	85	0.00152732257444799	1	1	0.000113556882325601
map04139	Mitophagy - yeast	KEGG	34	0.00135645338185165	1	1	0.000113556882325601
map04140	Autophagy - animal	KEGG	116	0.00209763230273225	1	1	0.000113556882325601
map04141	Protein processing in endoplasmic reticulum	KEGG	145	0.00182907599313837	1	1	0.000113556882325601
map04142	Lysosome	KEGG	112	0.00139045091273468	1	1	0.000113556882325601
map04144	Endocytosis	KEGG	175	0.0016725593150132	1	1	0.000113556882325601
map04145	Phagosome	KEGG	96	0.00165273568499878	1	1	0.000113556882325601
map04151	PI3K-Akt signaling pathway	KEGG	267	0.00512780311259002	1	1	0.000113556882325601
map04210	Apoptosis	KEGG	114	0.00171475872588925	1	1	0.000113556882325601
map04214	Apoptosis - fly	KEGG	57	0.00208017024645997	1	1	0.000113556882325601
map04215	Apoptosis - multiple species	KEGG	40	0.00127219391922441	1	1	0.000113556882325601
map04216	Ferroptosis	KEGG	62	0.00168933315624257	1	1	0.000113556882325601
map04218	Cellular senescence	KEGG	122	0.00178168819070283	1	1	0.000113556882325601
map04310	Wnt signaling pathway	KEGG	123	0.00231945942568117	1	1	0.000113556882325601
map04330	Notch signaling pathway	KEGG	33	0.0011253325189587	1	1	0.000113556882325601
map04340	Hedgehog signaling pathway	KEGG	46	0.00149581978048198	1	1	0.000113556882325601
map04341	Hedgehog signaling pathway - fly	KEGG	26	0.00126314646137431	1	1	0.000113556882325601
map04350	TGF-beta signaling pathway	KEGG	83	0.00134788399274628	1	1	0.000113556882325601
map04370	VEGF signaling pathway	KEGG	45	0.00137363903558148	1	1	0.000113556882325601
map04371	Apelin signaling pathway	KEGG	114	0.00140293817663094	1	1	0.000113556882325601
map04390	Hippo signaling pathway	KEGG	115	0.00173978188040489	1	1	0.000113556882325601
map04392	Hippo signaling pathway - multiple species	KEGG	25	0.0011253325189587	1	1	0.000113556882325601
map04510	Focal adhesion	KEGG	151	0.00165854024089489	1	1	0.000113556882325601
map04512	ECM-receptor interaction	KEGG	65	0.00129850103718895	1	1	0.000113556882325601
map04514	Cell adhesion molecules	KEGG	109	0.0012187955839456	1	1	0.000113556882325601
map04520	Adherens junction	KEGG	63	0.00118521450626801	1	1	0.000113556882325601
map04530	Tight junction	KEGG	107	0.00118422611215257	1	1	0.000113556882325601
map04540	Gap junction	KEGG	71	0.00491958635451359	1	1	0.000113556882325601
map04630	JAK-STAT signaling pathway	KEGG	139	0.00118422611215257	1	1	0.000113556882325601
map04668	TNF signaling pathway	KEGG	92	0.00115050443056698	1	1	0.000113556882325601
map04810	Regulation of actin cytoskeleton	KEGG	177	0.0011253325189587	1	1	0.000113556882325601
